session_id,user_id,session_date,session_duration_mins,device,plan
SESS001562,USR0098,2024-05-24,32,Web,Enterprise
SESS001563,USR0098,2024-05-23,76,Desktop App,Enterprise
SESS001564,USR0098,2024-05-24,78,Web,Enterprise
SESS001565,USR0099,2024-06-13,42,Desktop App,Starter
SESS001566,USR0099,2024-06-10,16,Web,Starter
SESS001567,USR0099,2024-06-15,19,Web,Starter
SESS001568,USR0099,2024-06-06,14,Web,Starter
SESS001569,USR0099,2024-05-30,15,Web,Starter
SESS001570,USR0099,2024-06-06,18,Mobile,Starter
SESS001571,USR0099,2024-06-05,16,Web,Starter
SESS001572,USR0099,2024-06-01,31,Web,Starter
SESS001573,USR0099,2024-05-30,45,Mobile,Starter
SESS001574,USR0099,2024-05-31,26,Desktop App,Starter
SESS001575,USR0100,2024-06-29,10,Mobile,Trial
SESS001576,USR0100,2024-06-28,25,Mobile,Trial
SESS001577,USR0100,2024-06-28,25,Web,Trial
SESS001578,USR0100,2024-06-30,10,Web,Trial
SESS001579,USR0100,2024-06-28,15,Mobile,Trial
SESS001580,USR0100,2024-06-30,14,Mobile,Trial
SESS001581,USR0100,2024-06-30,25,Web,Trial
SESS001582,USR0100,2024-06-28,17,Web,Trial
SESS001583,USR0101,2024-04-01,34,Web,Starter
SESS001584,USR0101,2024-04-19,26,Mobile,Starter
SESS001585,USR0101,2024-06-15,35,Web,Starter
SESS001586,USR0101,2024-05-03,34,Mobile,Starter
SESS001587,USR0101,2024-04-14,41,Web,Starter
SESS001588,USR0101,2024-06-08,18,Web,Starter
SESS001589,USR0101,2024-05-05,34,Web,Starter
SESS001590,USR0101,2024-06-24,26,Web,Starter
SESS001591,USR0101,2024-06-12,21,Desktop App,Starter
SESS001592,USR0101,2024-03-10,21,Web,Starter
SESS001593,USR0101,2024-03-23,34,Web,Starter
SESS001594,USR0101,2024-06-07,12,Web,Starter
SESS001595,USR0101,2024-04-11,16,Web,Starter
SESS001596,USR0102,2024-05-04,60,Web,Growth
SESS001597,USR0102,2024-06-24,27,Mobile,Growth
SESS001598,USR0102,2024-06-24,47,Mobile,Growth
SESS001599,USR0102,2024-06-15,48,Web,Growth
SESS001600,USR0102,2024-05-17,38,Mobile,Growth
SESS001601,USR0102,2024-06-12,40,Web,Growth
SESS001602,USR0102,2024-06-18,27,Desktop App,Growth
SESS001603,USR0102,2024-05-09,49,Mobile,Growth
SESS001604,USR0102,2024-05-16,49,Web,Growth
SESS001605,USR0102,2024-06-22,28,Mobile,Growth
SESS001606,USR0102,2024-05-19,39,Web,Growth
SESS001607,USR0102,2024-06-20,30,Mobile,Growth
SESS001608,USR0102,2024-06-09,33,Desktop App,Growth
SESS001609,USR0102,2024-05-14,30,Desktop App,Growth
SESS001610,USR0102,2024-05-18,26,Mobile,Growth
SESS001611,USR0102,2024-05-30,39,Web,Growth
SESS001612,USR0102,2024-05-20,52,Web,Growth
SESS001613,USR0102,2024-05-12,29,Mobile,Growth
SESS001614,USR0102,2024-05-27,57,Web,Growth
SESS001615,USR0102,2024-05-20,43,Web,Growth
SESS001616,USR0102,2024-06-09,33,Web,Growth
SESS001617,USR0102,2024-06-12,23,Desktop App,Growth
SESS001618,USR0102,2024-06-07,54,Mobile,Growth
SESS001619,USR0102,2024-06-16,40,Mobile,Growth
SESS001620,USR0102,2024-05-20,36,Mobile,Growth
SESS001621,USR0102,2024-05-19,47,Web,Growth
SESS001622,USR0102,2024-06-19,59,Web,Growth
SESS001623,USR0102,2024-05-05,50,Web,Growth
SESS001624,USR0102,2024-06-21,28,Web,Growth
SESS001625,USR0102,2024-04-27,16,Mobile,Growth
SESS001626,USR0103,2024-04-22,44,Web,Enterprise
SESS001627,USR0103,2024-04-14,66,Web,Enterprise
SESS001628,USR0103,2024-04-13,72,Web,Enterprise
SESS001629,USR0103,2024-04-05,43,Mobile,Enterprise
SESS001630,USR0103,2024-05-05,41,Mobile,Enterprise
SESS001631,USR0103,2024-04-09,25,Web,Enterprise
SESS001632,USR0103,2024-05-11,77,Desktop App,Enterprise
SESS001633,USR0103,2024-04-14,65,Mobile,Enterprise
SESS001634,USR0103,2024-05-05,70,Web,Enterprise
SESS001635,USR0103,2024-04-27,77,Web,Enterprise
SESS001636,USR0103,2024-04-24,22,Web,Enterprise
SESS001637,USR0103,2024-04-10,76,Web,Enterprise
SESS001638,USR0103,2024-04-04,76,Web,Enterprise
SESS001639,USR0103,2024-04-19,76,Web,Enterprise
SESS001640,USR0103,2024-04-03,24,Desktop App,Enterprise
SESS001641,USR0103,2024-04-20,68,Web,Enterprise
SESS001642,USR0103,2024-05-07,77,Mobile,Enterprise
SESS001643,USR0103,2024-05-12,69,Mobile,Enterprise
SESS001644,USR0103,2024-04-26,90,Web,Enterprise
SESS001645,USR0103,2024-05-04,69,Mobile,Enterprise
SESS001646,USR0103,2024-05-17,32,Mobile,Enterprise
SESS001647,USR0103,2024-04-15,54,Web,Enterprise
SESS001648,USR0103,2024-05-05,59,Web,Enterprise
SESS001649,USR0103,2024-04-04,65,Web,Enterprise
SESS001650,USR0103,2024-04-19,76,Mobile,Enterprise
SESS001651,USR0103,2024-05-18,21,Web,Enterprise
SESS001652,USR0104,2024-03-31,44,Desktop App,Starter
SESS001653,USR0104,2024-05-13,45,Mobile,Starter
SESS001654,USR0104,2024-06-25,36,Desktop App,Starter
SESS001655,USR0104,2024-02-29,18,Mobile,Starter
SESS001656,USR0104,2024-06-13,14,Desktop App,Starter
SESS001657,USR0104,2024-03-13,43,Mobile,Starter
SESS001658,USR0104,2024-05-04,28,Web,Starter
SESS001659,USR0104,2024-03-06,18,Mobile,Starter
SESS001660,USR0104,2024-05-21,28,Mobile,Starter
SESS001661,USR0104,2024-03-21,20,Web,Starter
SESS001662,USR0104,2024-06-05,41,Web,Starter
SESS001663,USR0104,2024-06-24,17,Mobile,Starter
SESS001664,USR0104,2024-03-11,11,Mobile,Starter
SESS001665,USR0104,2024-03-12,12,Web,Starter
SESS001666,USR0104,2024-05-10,19,Web,Starter
SESS001667,USR0104,2024-03-11,32,Web,Starter
SESS001668,USR0104,2024-06-12,20,Web,Starter
SESS001669,USR0104,2024-03-21,38,Web,Starter
SESS001670,USR0105,2024-04-28,25,Web,Trial
SESS001671,USR0105,2024-04-29,22,Desktop App,Trial
SESS001672,USR0105,2024-04-19,19,Mobile,Trial
SESS001673,USR0105,2024-03-23,11,Web,Trial
SESS001674,USR0105,2024-03-16,19,Mobile,Trial
SESS001675,USR0105,2024-03-20,14,Mobile,Trial
SESS001676,USR0105,2024-04-24,25,Mobile,Trial
SESS001677,USR0105,2024-05-10,7,Web,Trial
SESS001678,USR0106,2024-06-24,37,Web,Enterprise
SESS001679,USR0106,2024-06-12,25,Web,Enterprise
SESS001680,USR0106,2024-06-09,54,Mobile,Enterprise
SESS001681,USR0106,2024-05-27,35,Web,Enterprise
SESS001682,USR0106,2024-04-20,77,Web,Enterprise
SESS001683,USR0106,2024-04-07,40,Mobile,Enterprise
SESS001684,USR0106,2024-02-06,59,Web,Enterprise
SESS001685,USR0106,2024-01-29,75,Web,Enterprise
SESS001686,USR0106,2024-06-26,72,Web,Enterprise
SESS001687,USR0106,2024-05-27,87,Web,Enterprise
SESS001688,USR0106,2024-04-23,61,Web,Enterprise
SESS001689,USR0106,2024-06-07,86,Mobile,Enterprise
SESS001690,USR0106,2024-05-04,81,Web,Enterprise
SESS001691,USR0106,2024-04-23,41,Web,Enterprise
SESS001692,USR0106,2024-01-27,71,Mobile,Enterprise
SESS001693,USR0106,2024-04-11,24,Web,Enterprise
SESS001694,USR0106,2024-04-19,23,Mobile,Enterprise
SESS001695,USR0106,2024-04-24,26,Desktop App,Enterprise
SESS001696,USR0106,2024-06-19,75,Web,Enterprise
SESS001697,USR0106,2024-03-12,59,Mobile,Enterprise
SESS001698,USR0106,2024-02-21,38,Web,Enterprise
SESS001699,USR0106,2024-02-16,64,Web,Enterprise
SESS001700,USR0106,2024-02-16,73,Web,Enterprise
SESS001701,USR0106,2024-04-13,26,Web,Enterprise
SESS001702,USR0106,2024-05-25,89,Web,Enterprise
SESS001703,USR0106,2024-06-18,68,Mobile,Enterprise
SESS001704,USR0106,2024-02-15,21,Mobile,Enterprise
SESS001705,USR0106,2024-02-07,42,Mobile,Enterprise
SESS001706,USR0106,2024-04-23,59,Desktop App,Enterprise
SESS001707,USR0106,2024-02-08,52,Web,Enterprise
SESS001708,USR0106,2024-01-25,63,Web,Enterprise
SESS001709,USR0106,2024-02-25,89,Web,Enterprise
SESS001710,USR0106,2024-02-17,81,Web,Enterprise
SESS001711,USR0106,2024-06-01,88,Mobile,Enterprise
SESS001712,USR0106,2024-04-14,49,Web,Enterprise
SESS001713,USR0106,2024-02-02,80,Desktop App,Enterprise
SESS001714,USR0106,2024-01-27,35,Mobile,Enterprise
SESS001715,USR0106,2024-03-15,62,Web,Enterprise
SESS001716,USR0106,2024-02-17,88,Web,Enterprise
SESS001717,USR0106,2024-06-14,49,Web,Enterprise
SESS001718,USR0106,2024-02-05,47,Web,Enterprise
SESS001719,USR0106,2024-02-20,89,Web,Enterprise
SESS001720,USR0106,2024-05-03,80,Desktop App,Enterprise
SESS001721,USR0106,2024-05-31,37,Mobile,Enterprise
SESS001722,USR0106,2024-02-15,23,Web,Enterprise
SESS001723,USR0106,2024-04-08,52,Desktop App,Enterprise
SESS001724,USR0106,2024-02-16,70,Web,Enterprise
SESS001725,USR0106,2024-04-28,57,Web,Enterprise
SESS001726,USR0106,2024-04-09,60,Mobile,Enterprise
SESS001727,USR0106,2024-06-25,50,Web,Enterprise
SESS001728,USR0106,2024-03-10,83,Web,Enterprise
SESS001729,USR0107,2024-04-25,11,Mobile,Trial
SESS001730,USR0107,2024-05-27,20,Desktop App,Trial
SESS001731,USR0107,2024-06-11,7,Web,Trial
SESS001732,USR0108,2024-04-15,71,Web,Enterprise
SESS001733,USR0108,2024-06-08,73,Mobile,Enterprise
SESS001734,USR0108,2024-05-23,52,Web,Enterprise
SESS001735,USR0108,2024-02-26,81,Mobile,Enterprise
SESS001736,USR0108,2024-05-21,29,Web,Enterprise
SESS001737,USR0108,2024-02-23,31,Desktop App,Enterprise
SESS001738,USR0108,2024-03-27,24,Desktop App,Enterprise
SESS001739,USR0108,2024-02-26,23,Desktop App,Enterprise
SESS001740,USR0108,2024-06-15,83,Web,Enterprise
SESS001741,USR0108,2024-04-26,71,Mobile,Enterprise
SESS001742,USR0108,2024-05-19,69,Desktop App,Enterprise
SESS001743,USR0108,2024-03-30,72,Web,Enterprise
SESS001744,USR0108,2024-04-25,50,Mobile,Enterprise
SESS001745,USR0108,2024-05-13,33,Web,Enterprise
SESS001746,USR0108,2024-05-11,22,Web,Enterprise
SESS001747,USR0108,2024-05-21,46,Web,Enterprise
SESS001748,USR0108,2024-03-06,69,Desktop App,Enterprise
SESS001749,USR0108,2024-06-16,60,Web,Enterprise
SESS001750,USR0108,2024-03-19,21,Web,Enterprise
SESS001751,USR0108,2024-03-31,77,Web,Enterprise
SESS001752,USR0108,2024-03-20,78,Mobile,Enterprise
SESS001753,USR0108,2024-04-21,26,Desktop App,Enterprise
SESS001754,USR0108,2024-03-29,66,Desktop App,Enterprise
SESS001755,USR0108,2024-04-26,40,Web,Enterprise
SESS001756,USR0108,2024-04-04,56,Web,Enterprise
SESS001757,USR0108,2024-04-06,87,Mobile,Enterprise
SESS001758,USR0109,2024-04-13,36,Web,Growth
SESS001759,USR0109,2024-03-29,31,Desktop App,Growth
SESS001760,USR0109,2024-04-16,55,Mobile,Growth
SESS001761,USR0109,2024-05-07,22,Web,Growth
SESS001762,USR0109,2024-05-06,42,Web,Growth
SESS001763,USR0109,2024-02-13,27,Mobile,Growth
SESS001764,USR0109,2024-05-21,20,Web,Growth
SESS001765,USR0109,2024-02-27,55,Mobile,Growth
SESS001766,USR0109,2024-06-03,45,Mobile,Growth
SESS001767,USR0109,2024-04-30,21,Web,Growth
SESS001768,USR0109,2024-06-23,36,Web,Growth
SESS001769,USR0109,2024-05-11,38,Web,Growth
SESS001770,USR0109,2024-05-16,48,Mobile,Growth
SESS001771,USR0109,2024-05-24,28,Web,Growth
SESS001772,USR0109,2024-06-27,29,Mobile,Growth
SESS001773,USR0109,2024-02-21,18,Web,Growth
SESS001774,USR0109,2024-02-12,15,Web,Growth
SESS001775,USR0109,2024-02-23,16,Web,Growth
SESS001776,USR0109,2024-05-24,31,Web,Growth
SESS001777,USR0109,2024-04-02,27,Mobile,Growth
SESS001778,USR0109,2024-05-02,53,Web,Growth
SESS001779,USR0109,2024-02-27,60,Web,Growth
SESS001780,USR0110,2024-06-19,18,Mobile,Trial
SESS001781,USR0110,2024-06-27,12,Web,Trial
SESS001782,USR0110,2024-06-29,10,Web,Trial
SESS001783,USR0111,2024-05-19,35,Mobile,Starter
SESS001784,USR0111,2024-05-23,38,Mobile,Starter
SESS001785,USR0111,2024-04-05,13,Web,Starter
SESS001786,USR0111,2024-05-23,14,Web,Starter
SESS001787,USR0111,2024-05-20,41,Web,Starter
SESS001788,USR0112,2024-03-03,16,Web,Trial
SESS001789,USR0112,2024-03-02,11,Web,Trial
SESS001790,USR0112,2024-03-10,18,Mobile,Trial
SESS001791,USR0112,2024-03-05,25,Mobile,Trial
SESS001792,USR0112,2024-03-07,21,Web,Trial
SESS001793,USR0112,2024-03-08,19,Mobile,Trial
SESS001794,USR0113,2024-06-21,86,Web,Enterprise
SESS001795,USR0113,2024-06-20,59,Mobile,Enterprise
SESS001796,USR0113,2024-06-26,71,Web,Enterprise
SESS001797,USR0113,2024-06-23,31,Web,Enterprise
SESS001798,USR0113,2024-06-25,87,Web,Enterprise
SESS001799,USR0113,2024-06-25,26,Web,Enterprise
SESS001800,USR0113,2024-06-30,53,Desktop App,Enterprise
SESS001801,USR0113,2024-06-23,34,Web,Enterprise
SESS001802,USR0113,2024-06-27,40,Mobile,Enterprise
SESS001803,USR0113,2024-06-23,61,Mobile,Enterprise
SESS001804,USR0113,2024-06-26,77,Mobile,Enterprise
SESS001805,USR0113,2024-06-21,79,Web,Enterprise
SESS001806,USR0113,2024-06-29,71,Desktop App,Enterprise
SESS001807,USR0113,2024-06-24,33,Web,Enterprise
SESS001808,USR0113,2024-06-24,62,Web,Enterprise
SESS001809,USR0113,2024-06-27,72,Desktop App,Enterprise
SESS001810,USR0113,2024-06-20,28,Mobile,Enterprise
SESS001811,USR0113,2024-06-30,83,Web,Enterprise
SESS001812,USR0113,2024-06-19,88,Desktop App,Enterprise
SESS001813,USR0113,2024-06-19,42,Mobile,Enterprise
SESS001814,USR0114,2024-03-02,53,Mobile,Enterprise
SESS001815,USR0114,2024-02-23,49,Web,Enterprise
SESS001816,USR0114,2024-01-27,25,Mobile,Enterprise
SESS001817,USR0114,2024-03-07,43,Mobile,Enterprise
SESS001818,USR0114,2024-06-20,44,Web,Enterprise
SESS001819,USR0114,2024-06-01,43,Web,Enterprise
SESS001820,USR0114,2024-02-09,25,Desktop App,Enterprise
SESS001821,USR0114,2024-02-02,67,Desktop App,Enterprise
SESS001822,USR0114,2024-04-17,84,Web,Enterprise
SESS001823,USR0114,2024-04-02,42,Web,Enterprise
SESS001824,USR0114,2024-02-21,53,Web,Enterprise
SESS001825,USR0114,2024-03-21,83,Mobile,Enterprise
SESS001826,USR0114,2024-02-06,51,Web,Enterprise
SESS001827,USR0114,2024-05-22,27,Web,Enterprise
SESS001828,USR0114,2024-03-30,20,Mobile,Enterprise
SESS001829,USR0114,2024-03-14,46,Desktop App,Enterprise
SESS001830,USR0114,2024-04-16,54,Mobile,Enterprise
SESS001831,USR0114,2024-06-18,69,Web,Enterprise
SESS001832,USR0114,2024-04-23,80,Web,Enterprise
SESS001833,USR0114,2024-01-13,60,Desktop App,Enterprise
SESS001834,USR0114,2024-04-20,54,Web,Enterprise
SESS001835,USR0114,2024-05-11,52,Web,Enterprise
SESS001836,USR0114,2024-06-26,36,Desktop App,Enterprise
SESS001837,USR0114,2024-02-24,34,Mobile,Enterprise
SESS001838,USR0114,2024-04-18,57,Web,Enterprise
SESS001839,USR0114,2024-06-14,74,Web,Enterprise
SESS001840,USR0114,2024-03-24,49,Web,Enterprise
SESS001841,USR0114,2024-03-11,63,Mobile,Enterprise
SESS001842,USR0114,2024-04-24,30,Web,Enterprise
SESS001843,USR0114,2024-04-25,70,Web,Enterprise
SESS001844,USR0114,2024-06-01,56,Web,Enterprise
SESS001845,USR0114,2024-02-05,60,Mobile,Enterprise
SESS001846,USR0114,2024-04-13,44,Mobile,Enterprise
SESS001847,USR0114,2024-06-26,44,Mobile,Enterprise
SESS001848,USR0114,2024-03-14,66,Web,Enterprise
SESS001849,USR0114,2024-01-18,81,Web,Enterprise
SESS001850,USR0114,2024-03-28,69,Web,Enterprise
SESS001851,USR0114,2024-01-22,80,Web,Enterprise
SESS001852,USR0114,2024-04-30,20,Web,Enterprise
SESS001853,USR0114,2024-02-24,63,Mobile,Enterprise
SESS001854,USR0114,2024-03-26,22,Web,Enterprise
SESS001855,USR0114,2024-06-25,88,Mobile,Enterprise
SESS001856,USR0115,2024-04-13,37,Mobile,Enterprise
SESS001857,USR0115,2024-04-29,80,Desktop App,Enterprise
SESS001858,USR0115,2024-03-28,29,Mobile,Enterprise
SESS001859,USR0115,2024-05-31,36,Web,Enterprise
SESS001860,USR0115,2024-06-03,86,Web,Enterprise
SESS001861,USR0115,2024-04-26,39,Mobile,Enterprise
SESS001862,USR0115,2024-04-05,63,Mobile,Enterprise
SESS001863,USR0115,2024-05-04,26,Web,Enterprise
SESS001864,USR0115,2024-04-22,25,Web,Enterprise
SESS001865,USR0115,2024-03-28,54,Desktop App,Enterprise
SESS001866,USR0115,2024-05-06,43,Mobile,Enterprise
SESS001867,USR0115,2024-06-21,57,Web,Enterprise
SESS001868,USR0115,2024-03-25,46,Desktop App,Enterprise
SESS001869,USR0115,2024-05-20,34,Mobile,Enterprise
SESS001870,USR0115,2024-06-12,45,Mobile,Enterprise
SESS001871,USR0115,2024-06-15,52,Web,Enterprise
SESS001872,USR0115,2024-03-18,57,Mobile,Enterprise
SESS001873,USR0115,2024-06-06,41,Web,Enterprise
SESS001874,USR0115,2024-04-07,61,Web,Enterprise
SESS001875,USR0115,2024-04-23,46,Web,Enterprise
SESS001876,USR0115,2024-05-10,57,Mobile,Enterprise
SESS001877,USR0115,2024-05-30,68,Web,Enterprise
SESS001878,USR0115,2024-05-09,27,Web,Enterprise
SESS001879,USR0115,2024-06-25,68,Desktop App,Enterprise
SESS001880,USR0115,2024-04-21,80,Mobile,Enterprise
SESS001881,USR0115,2024-04-22,51,Mobile,Enterprise
SESS001882,USR0115,2024-05-22,25,Web,Enterprise
SESS001883,USR0115,2024-04-14,20,Web,Enterprise
SESS001884,USR0115,2024-03-28,64,Web,Enterprise
SESS001885,USR0115,2024-06-26,61,Mobile,Enterprise
SESS001886,USR0115,2024-04-17,61,Web,Enterprise
SESS001887,USR0115,2024-06-13,76,Web,Enterprise
SESS001888,USR0115,2024-04-08,34,Desktop App,Enterprise
SESS001889,USR0115,2024-06-19,34,Web,Enterprise
SESS001890,USR0115,2024-03-30,22,Web,Enterprise
SESS001891,USR0115,2024-06-06,86,Mobile,Enterprise
SESS001892,USR0115,2024-04-25,55,Desktop App,Enterprise
SESS001893,USR0115,2024-05-06,81,Web,Enterprise
SESS001894,USR0115,2024-03-30,78,Web,Enterprise
SESS001895,USR0115,2024-03-20,88,Web,Enterprise
SESS001896,USR0115,2024-05-09,62,Web,Enterprise
SESS001897,USR0115,2024-04-12,52,Web,Enterprise
SESS001898,USR0115,2024-06-28,24,Web,Enterprise
SESS001899,USR0115,2024-06-24,76,Desktop App,Enterprise
SESS001900,USR0115,2024-04-04,34,Web,Enterprise
SESS001901,USR0115,2024-05-29,26,Desktop App,Enterprise
SESS001902,USR0115,2024-04-23,71,Desktop App,Enterprise
SESS001903,USR0115,2024-06-12,62,Web,Enterprise
SESS001904,USR0115,2024-05-04,51,Web,Enterprise
SESS001905,USR0115,2024-06-05,43,Web,Enterprise
SESS001906,USR0115,2024-06-27,66,Web,Enterprise
SESS001907,USR0115,2024-04-09,82,Desktop App,Enterprise
SESS001908,USR0115,2024-05-27,75,Web,Enterprise
SESS001909,USR0115,2024-04-24,65,Web,Enterprise
SESS001910,USR0115,2024-06-14,25,Mobile,Enterprise
SESS001911,USR0115,2024-06-11,63,Web,Enterprise
SESS001912,USR0115,2024-05-15,23,Web,Enterprise
SESS001913,USR0116,2024-05-26,18,Web,Starter
SESS001914,USR0116,2024-06-27,44,Mobile,Starter
SESS001915,USR0116,2024-06-06,32,Desktop App,Starter
SESS001916,USR0116,2024-05-24,13,Web,Starter
SESS001917,USR0116,2024-05-28,20,Web,Starter
SESS001918,USR0116,2024-06-17,45,Mobile,Starter
SESS001919,USR0116,2024-05-17,28,Mobile,Starter
SESS001920,USR0116,2024-06-12,38,Web,Starter
SESS001921,USR0116,2024-06-23,39,Web,Starter
SESS001922,USR0116,2024-05-30,40,Desktop App,Starter
SESS001923,USR0116,2024-05-11,30,Desktop App,Starter
SESS001924,USR0116,2024-06-30,26,Mobile,Starter
SESS001925,USR0116,2024-05-23,33,Mobile,Starter
SESS001926,USR0116,2024-05-16,25,Mobile,Starter
SESS001927,USR0116,2024-06-06,32,Web,Starter
SESS001928,USR0116,2024-06-17,44,Web,Starter
SESS001929,USR0117,2024-06-07,6,Web,Trial
SESS001930,USR0117,2024-06-03,8,Web,Trial
SESS001931,USR0117,2024-06-18,23,Mobile,Trial
SESS001932,USR0117,2024-06-16,9,Web,Trial
SESS001933,USR0117,2024-06-17,16,Web,Trial
SESS001934,USR0117,2024-06-18,7,Mobile,Trial
SESS001935,USR0118,2024-05-05,15,Mobile,Starter
SESS001936,USR0118,2024-04-23,23,Desktop App,Starter
SESS001937,USR0118,2024-06-10,24,Desktop App,Starter
SESS001938,USR0118,2024-05-23,38,Mobile,Starter
SESS001939,USR0118,2024-05-20,22,Mobile,Starter
SESS001940,USR0118,2024-06-11,10,Desktop App,Starter
SESS001941,USR0118,2024-06-12,10,Web,Starter
SESS001942,USR0118,2024-06-22,22,Mobile,Starter
SESS001943,USR0118,2024-06-10,34,Web,Starter
SESS001944,USR0119,2024-04-29,31,Web,Growth
SESS001945,USR0119,2024-06-30,31,Web,Growth
SESS001946,USR0119,2024-03-07,30,Web,Growth
SESS001947,USR0119,2024-06-11,30,Web,Growth
SESS001948,USR0119,2024-04-25,22,Desktop App,Growth
SESS001949,USR0119,2024-03-06,60,Mobile,Growth
SESS001950,USR0119,2024-04-27,22,Web,Growth
SESS001951,USR0119,2024-06-11,41,Desktop App,Growth
SESS001952,USR0119,2024-02-26,32,Web,Growth
SESS001953,USR0119,2024-02-07,49,Mobile,Growth
SESS001954,USR0119,2024-06-19,40,Desktop App,Growth
SESS001955,USR0119,2024-01-24,42,Web,Growth
SESS001956,USR0119,2024-02-01,27,Desktop App,Growth
SESS001957,USR0119,2024-02-05,37,Mobile,Growth
SESS001958,USR0119,2024-03-15,15,Web,Growth
SESS001959,USR0119,2024-03-02,20,Desktop App,Growth
SESS001960,USR0119,2024-06-23,53,Mobile,Growth
SESS001961,USR0119,2024-05-15,53,Mobile,Growth
SESS001962,USR0119,2024-02-12,21,Web,Growth
SESS001963,USR0119,2024-03-12,44,Web,Growth
SESS001964,USR0119,2024-02-16,27,Mobile,Growth
SESS001965,USR0119,2024-04-24,27,Mobile,Growth
SESS001966,USR0119,2024-04-21,46,Desktop App,Growth
SESS001967,USR0119,2024-05-12,33,Web,Growth
SESS001968,USR0119,2024-05-24,53,Desktop App,Growth
SESS001969,USR0119,2024-05-04,16,Web,Growth
SESS001970,USR0120,2024-06-15,23,Desktop App,Starter
SESS001971,USR0120,2024-06-22,42,Web,Starter
SESS001972,USR0120,2024-06-06,41,Desktop App,Starter
SESS001973,USR0120,2024-05-23,22,Web,Starter
SESS001974,USR0120,2024-05-25,24,Desktop App,Starter
SESS001975,USR0120,2024-06-11,33,Web,Starter
SESS001976,USR0120,2024-06-25,37,Mobile,Starter
SESS001977,USR0121,2024-05-01,17,Desktop App,Starter
SESS001978,USR0121,2024-05-06,39,Web,Starter
SESS001979,USR0121,2024-04-15,13,Web,Starter
SESS001980,USR0121,2024-04-14,18,Mobile,Starter
SESS001981,USR0121,2024-05-04,25,Mobile,Starter
SESS001982,USR0121,2024-04-16,12,Web,Starter
SESS001983,USR0121,2024-04-25,17,Web,Starter
SESS001984,USR0121,2024-04-29,12,Web,Starter
SESS001985,USR0121,2024-04-29,18,Web,Starter
SESS001986,USR0121,2024-04-04,45,Web,Starter
SESS001987,USR0121,2024-04-05,15,Web,Starter
SESS001988,USR0121,2024-04-25,22,Web,Starter
SESS001989,USR0121,2024-04-19,11,Web,Starter
SESS001990,USR0121,2024-04-27,28,Desktop App,Starter
SESS001991,USR0121,2024-04-28,41,Mobile,Starter
SESS001992,USR0122,2024-05-21,45,Mobile,Starter
SESS001993,USR0122,2024-05-18,17,Web,Starter
SESS001994,USR0122,2024-04-25,26,Web,Starter
