usage_id,user_id,feature_name,usage_date,usage_count,plan
FU002082,USR0134,Kanban Board,2024-05-08,6,Enterprise
FU002083,USR0135,Task Management,2024-06-30,9,Starter
FU002084,USR0135,Task Management,2024-04-13,7,Starter
FU002085,USR0135,Task Management,2024-02-21,1,Starter
FU002086,USR0135,Task Management,2024-05-16,7,Starter
FU002087,USR0135,File Sharing,2024-03-04,5,Starter
FU002088,USR0135,File Sharing,2024-02-04,13,Starter
FU002089,USR0135,File Sharing,2024-05-09,10,Starter
FU002090,USR0135,File Sharing,2024-01-06,10,Starter
FU002091,USR0135,Time Tracking,2024-05-05,7,Starter
FU002092,USR0135,Time Tracking,2024-06-07,6,Starter
FU002093,USR0135,Calendar View,2024-03-19,9,Starter
FU002094,USR0135,Calendar View,2024-02-14,9,Starter
FU002095,USR0135,Calendar View,2024-06-26,12,Starter
FU002096,USR0135,Calendar View,2024-03-05,3,Starter
FU002097,USR0136,Task Management,2024-05-26,9,Enterprise
FU002098,USR0136,Task Management,2024-06-15,8,Enterprise
FU002099,USR0136,Task Management,2024-06-02,3,Enterprise
FU002100,USR0136,Team Chat,2024-06-25,9,Enterprise
FU002101,USR0136,File Sharing,2024-06-24,15,Enterprise
FU002102,USR0136,File Sharing,2024-06-20,9,Enterprise
FU002103,USR0136,File Sharing,2024-06-03,4,Enterprise
FU002104,USR0136,File Sharing,2024-06-03,7,Enterprise
FU002105,USR0136,Time Tracking,2024-06-28,2,Enterprise
FU002106,USR0136,Time Tracking,2024-06-29,7,Enterprise
FU002107,USR0136,Reporting & Analytics,2024-06-18,6,Enterprise
FU002108,USR0136,Reporting & Analytics,2024-06-04,10,Enterprise
FU002109,USR0136,Calendar View,2024-06-26,8,Enterprise
FU002110,USR0136,Calendar View,2024-05-27,12,Enterprise
FU002111,USR0136,Calendar View,2024-06-13,5,Enterprise
FU002112,USR0136,Calendar View,2024-05-30,15,Enterprise
FU002113,USR0136,Kanban Board,2024-06-03,8,Enterprise
FU002114,USR0136,Kanban Board,2024-06-28,11,Enterprise
FU002115,USR0136,Kanban Board,2024-06-18,8,Enterprise
FU002116,USR0136,Kanban Board,2024-06-13,5,Enterprise
FU002117,USR0137,Task Management,2024-05-20,12,Starter
FU002118,USR0137,Task Management,2024-03-05,7,Starter
FU002119,USR0137,Team Chat,2024-03-19,14,Starter
FU002120,USR0137,Team Chat,2024-06-12,4,Starter
FU002121,USR0137,Team Chat,2024-02-01,15,Starter
FU002122,USR0137,Team Chat,2024-06-14,1,Starter
FU002123,USR0137,Team Chat,2024-05-13,15,Starter
FU002124,USR0137,File Sharing,2024-05-02,4,Starter
FU002125,USR0137,File Sharing,2024-05-16,10,Starter
FU002126,USR0137,Time Tracking,2024-03-24,8,Starter
FU002127,USR0137,Time Tracking,2024-02-11,9,Starter
FU002128,USR0137,Reporting & Analytics,2024-04-30,4,Starter
FU002129,USR0137,Calendar View,2024-02-06,10,Starter
FU002130,USR0137,Calendar View,2024-03-30,15,Starter
FU002131,USR0137,Kanban Board,2024-02-19,5,Starter
FU002132,USR0137,Kanban Board,2024-06-01,14,Starter
FU002133,USR0138,Task Management,2024-06-27,9,Growth
FU002134,USR0138,Team Chat,2024-04-25,6,Growth
FU002135,USR0138,Team Chat,2024-05-27,6,Growth
FU002136,USR0138,Team Chat,2024-05-06,7,Growth
FU002137,USR0138,File Sharing,2024-02-10,5,Growth
FU002138,USR0138,File Sharing,2024-05-04,4,Growth
FU002139,USR0138,File Sharing,2024-06-18,15,Growth
FU002140,USR0138,File Sharing,2024-02-20,4,Growth
FU002141,USR0138,Integrations,2024-04-21,15,Growth
FU002142,USR0138,Integrations,2024-04-02,13,Growth
FU002143,USR0138,Integrations,2024-03-17,15,Growth
FU002144,USR0138,Integrations,2024-06-15,12,Growth
FU002145,USR0138,Integrations,2024-03-07,8,Growth
FU002146,USR0138,Calendar View,2024-02-26,2,Growth
FU002147,USR0138,Kanban Board,2024-02-28,10,Growth
FU002148,USR0138,Kanban Board,2024-02-28,15,Growth
FU002149,USR0138,Kanban Board,2024-05-01,6,Growth
FU002150,USR0138,Kanban Board,2024-04-24,8,Growth
FU002151,USR0138,Kanban Board,2024-05-08,2,Growth
FU002152,USR0139,Task Management,2024-02-10,7,Enterprise
FU002153,USR0139,Team Chat,2024-04-01,9,Enterprise
FU002154,USR0139,File Sharing,2024-04-12,13,Enterprise
FU002155,USR0139,Time Tracking,2024-05-20,2,Enterprise
FU002156,USR0139,Time Tracking,2024-04-26,6,Enterprise
FU002157,USR0139,Reporting & Analytics,2024-03-05,10,Enterprise
FU002158,USR0139,Reporting & Analytics,2024-03-26,13,Enterprise
FU002159,USR0139,Reporting & Analytics,2024-06-05,12,Enterprise
FU002160,USR0139,Reporting & Analytics,2024-04-23,13,Enterprise
FU002161,USR0139,Reporting & Analytics,2024-04-10,8,Enterprise
FU002162,USR0139,Kanban Board,2024-03-18,13,Enterprise
FU002163,USR0139,Kanban Board,2024-04-15,12,Enterprise
FU002164,USR0139,Kanban Board,2024-05-15,7,Enterprise
FU002165,USR0139,Kanban Board,2024-04-19,2,Enterprise
FU002166,USR0140,Task Management,2024-06-28,15,Starter
FU002167,USR0140,Task Management,2024-02-05,8,Starter
FU002168,USR0140,Task Management,2024-04-20,12,Starter
FU002169,USR0140,Task Management,2024-03-05,12,Starter
FU002170,USR0141,Task Management,2024-06-29,3,Enterprise
FU002171,USR0141,Task Management,2024-06-26,11,Enterprise
FU002172,USR0141,Task Management,2024-06-25,12,Enterprise
FU002173,USR0141,Task Management,2024-06-24,13,Enterprise
FU002174,USR0141,Task Management,2024-06-30,3,Enterprise
FU002175,USR0141,Team Chat,2024-06-23,13,Enterprise
FU002176,USR0141,Team Chat,2024-06-23,8,Enterprise
FU002177,USR0141,Team Chat,2024-06-29,5,Enterprise
FU002178,USR0141,File Sharing,2024-06-27,14,Enterprise
FU002179,USR0141,File Sharing,2024-06-29,12,Enterprise
FU002180,USR0141,File Sharing,2024-06-27,11,Enterprise
FU002181,USR0141,File Sharing,2024-06-30,13,Enterprise
FU002182,USR0141,File Sharing,2024-06-27,15,Enterprise
FU002183,USR0141,Time Tracking,2024-06-28,5,Enterprise
FU002184,USR0141,Time Tracking,2024-06-23,13,Enterprise
FU002185,USR0141,Time Tracking,2024-06-27,1,Enterprise
FU002186,USR0141,Time Tracking,2024-06-23,2,Enterprise
FU002187,USR0141,Time Tracking,2024-06-27,6,Enterprise
FU002188,USR0141,Reporting & Analytics,2024-06-30,4,Enterprise
FU002189,USR0141,Reporting & Analytics,2024-06-25,2,Enterprise
FU002190,USR0141,Integrations,2024-06-23,6,Enterprise
FU002191,USR0141,Integrations,2024-06-23,10,Enterprise
FU002192,USR0141,Integrations,2024-06-24,15,Enterprise
FU002193,USR0141,Integrations,2024-06-30,11,Enterprise
FU002194,USR0141,Integrations,2024-06-25,8,Enterprise
FU002195,USR0141,Calendar View,2024-06-25,3,Enterprise
FU002196,USR0141,Calendar View,2024-06-28,6,Enterprise
FU002197,USR0141,Calendar View,2024-06-28,1,Enterprise
FU002198,USR0141,Calendar View,2024-06-24,11,Enterprise
FU002199,USR0141,Kanban Board,2024-06-26,6,Enterprise
FU002200,USR0141,Kanban Board,2024-06-26,2,Enterprise
FU002201,USR0141,Kanban Board,2024-06-24,12,Enterprise
FU002202,USR0142,Task Management,2024-06-22,14,Trial
FU002203,USR0142,Task Management,2024-06-28,7,Trial
FU002204,USR0142,Task Management,2024-06-10,9,Trial
FU002205,USR0142,Team Chat,2024-06-28,14,Trial
FU002206,USR0142,Team Chat,2024-06-24,14,Trial
FU002207,USR0142,File Sharing,2024-06-19,4,Trial
FU002208,USR0142,File Sharing,2024-06-26,12,Trial
FU002209,USR0142,Kanban Board,2024-06-20,6,Trial
FU002210,USR0142,Kanban Board,2024-06-27,7,Trial
FU002211,USR0142,Kanban Board,2024-06-26,3,Trial
FU002212,USR0142,Kanban Board,2024-06-30,14,Trial
FU002213,USR0142,Kanban Board,2024-06-10,12,Trial
FU002214,USR0143,Task Management,2024-06-01,6,Trial
FU002215,USR0143,Task Management,2024-04-10,13,Trial
FU002216,USR0143,Team Chat,2024-04-24,12,Trial
FU002217,USR0143,Team Chat,2024-05-01,7,Trial
FU002218,USR0143,Kanban Board,2024-04-24,9,Trial
FU002219,USR0143,Kanban Board,2024-04-21,12,Trial
FU002220,USR0143,Kanban Board,2024-03-25,6,Trial
FU002221,USR0143,Kanban Board,2024-05-09,7,Trial
FU002222,USR0144,Task Management,2024-03-06,12,Starter
FU002223,USR0144,Task Management,2024-03-14,14,Starter
FU002224,USR0144,Task Management,2024-05-04,12,Starter
FU002225,USR0144,Task Management,2024-03-28,11,Starter
FU002226,USR0144,Task Management,2024-03-08,12,Starter
FU002227,USR0144,Team Chat,2024-06-12,5,Starter
FU002228,USR0144,Team Chat,2024-01-08,2,Starter
FU002229,USR0144,Team Chat,2024-06-02,3,Starter
FU002230,USR0144,Team Chat,2024-01-05,1,Starter
FU002231,USR0144,File Sharing,2024-01-28,8,Starter
FU002232,USR0144,File Sharing,2024-05-17,12,Starter
FU002233,USR0144,Kanban Board,2024-03-01,3,Starter
FU002234,USR0144,Kanban Board,2024-05-14,1,Starter
FU002235,USR0144,Kanban Board,2024-06-28,5,Starter
FU002236,USR0144,Kanban Board,2024-01-18,14,Starter
FU002237,USR0144,Kanban Board,2024-05-10,4,Starter
FU002238,USR0145,Task Management,2024-05-08,4,Trial
FU002239,USR0145,Task Management,2024-06-22,15,Trial
FU002240,USR0145,Team Chat,2024-06-22,13,Trial
FU002241,USR0145,Team Chat,2024-06-26,7,Trial
FU002242,USR0145,Team Chat,2024-06-22,8,Trial
FU002243,USR0145,Team Chat,2024-06-06,11,Trial
FU002244,USR0145,Calendar View,2024-06-09,2,Trial
FU002245,USR0145,Calendar View,2024-05-14,10,Trial
FU002246,USR0145,Calendar View,2024-06-21,5,Trial
FU002247,USR0145,Calendar View,2024-06-01,7,Trial
FU002248,USR0146,Task Management,2024-06-13,3,Enterprise
FU002249,USR0146,Task Management,2024-06-19,5,Enterprise
FU002250,USR0146,Team Chat,2024-06-28,15,Enterprise
FU002251,USR0146,Team Chat,2024-06-24,8,Enterprise
FU002252,USR0146,Team Chat,2024-06-26,4,Enterprise
FU002253,USR0146,Team Chat,2024-06-21,1,Enterprise
FU002254,USR0146,Team Chat,2024-06-20,14,Enterprise
FU002255,USR0146,File Sharing,2024-06-27,5,Enterprise
FU002256,USR0146,File Sharing,2024-06-27,6,Enterprise
FU002257,USR0146,File Sharing,2024-06-13,15,Enterprise
FU002258,USR0146,Time Tracking,2024-06-19,4,Enterprise
FU002259,USR0146,Time Tracking,2024-06-30,4,Enterprise
FU002260,USR0146,Time Tracking,2024-06-21,7,Enterprise
FU002261,USR0146,Reporting & Analytics,2024-06-12,11,Enterprise
FU002262,USR0146,Reporting & Analytics,2024-06-30,4,Enterprise
FU002263,USR0146,Reporting & Analytics,2024-06-27,1,Enterprise
FU002264,USR0146,Reporting & Analytics,2024-06-29,14,Enterprise
FU002265,USR0146,Reporting & Analytics,2024-06-17,7,Enterprise
FU002266,USR0146,Calendar View,2024-06-11,12,Enterprise
FU002267,USR0146,Calendar View,2024-06-11,9,Enterprise
FU002268,USR0146,Kanban Board,2024-06-27,4,Enterprise
FU002269,USR0146,Kanban Board,2024-06-23,7,Enterprise
FU002270,USR0147,Task Management,2024-05-05,3,Starter
FU002271,USR0147,Task Management,2024-05-02,8,Starter
FU002272,USR0147,Task Management,2024-04-11,14,Starter
FU002273,USR0147,File Sharing,2024-04-28,13,Starter
FU002274,USR0147,Calendar View,2024-03-20,9,Starter
FU002275,USR0147,Calendar View,2024-03-23,1,Starter
FU002276,USR0147,Calendar View,2024-04-18,10,Starter
FU002277,USR0147,Calendar View,2024-06-27,5,Starter
FU002278,USR0147,Calendar View,2024-04-22,9,Starter
FU002279,USR0148,Task Management,2024-06-14,9,Starter
FU002280,USR0148,Task Management,2024-06-06,6,Starter
FU002281,USR0148,Task Management,2024-06-09,8,Starter
FU002282,USR0148,Task Management,2024-05-17,11,Starter
FU002283,USR0148,Task Management,2024-05-26,15,Starter
FU002284,USR0148,Team Chat,2024-05-22,14,Starter
FU002285,USR0148,File Sharing,2024-06-06,13,Starter
FU002286,USR0148,Time Tracking,2024-06-19,5,Starter
FU002287,USR0148,Time Tracking,2024-05-31,8,Starter
FU002288,USR0148,Time Tracking,2024-05-15,6,Starter
FU002289,USR0148,Time Tracking,2024-05-03,4,Starter
FU002290,USR0148,Time Tracking,2024-05-20,13,Starter
FU002291,USR0148,Calendar View,2024-06-13,12,Starter
FU002292,USR0148,Calendar View,2024-06-11,9,Starter
FU002293,USR0148,Calendar View,2024-06-01,9,Starter
FU002294,USR0148,Kanban Board,2024-05-20,11,Starter
FU002295,USR0148,Kanban Board,2024-05-03,1,Starter
FU002296,USR0148,Kanban Board,2024-05-22,2,Starter
FU002297,USR0148,Kanban Board,2024-05-24,2,Starter
FU002298,USR0148,Kanban Board,2024-05-29,11,Starter
FU002299,USR0149,Task Management,2024-06-30,9,Enterprise
FU002300,USR0149,Team Chat,2024-03-22,6,Enterprise
FU002301,USR0149,File Sharing,2024-06-18,14,Enterprise
FU002302,USR0149,File Sharing,2024-03-21,13,Enterprise
FU002303,USR0149,Reporting & Analytics,2024-06-14,10,Enterprise
FU002304,USR0149,Reporting & Analytics,2024-05-17,7,Enterprise
FU002305,USR0149,Integrations,2024-04-15,5,Enterprise
FU002306,USR0149,Integrations,2024-03-03,12,Enterprise
FU002307,USR0149,Calendar View,2024-02-29,10,Enterprise
FU002308,USR0149,Kanban Board,2024-02-08,7,Enterprise
FU002309,USR0149,Kanban Board,2024-06-16,11,Enterprise
FU002310,USR0149,Kanban Board,2024-06-04,3,Enterprise
FU002311,USR0149,Kanban Board,2024-02-08,7,Enterprise
FU002312,USR0150,Task Management,2024-06-26,9,Starter
FU002313,USR0150,Team Chat,2024-06-10,6,Starter
FU002314,USR0150,Team Chat,2024-05-27,14,Starter
FU002315,USR0150,File Sharing,2024-05-26,5,Starter
FU002316,USR0150,Time Tracking,2024-06-08,12,Starter
FU002317,USR0150,Time Tracking,2024-06-15,5,Starter
FU002318,USR0150,Time Tracking,2024-06-28,15,Starter
FU002319,USR0150,Time Tracking,2024-05-19,6,Starter
FU002320,USR0150,Reporting & Analytics,2024-06-16,15,Starter
FU002321,USR0150,Reporting & Analytics,2024-05-18,6,Starter
FU002322,USR0150,Calendar View,2024-06-18,10,Starter
FU002323,USR0150,Calendar View,2024-06-27,2,Starter
FU002324,USR0150,Calendar View,2024-06-08,1,Starter
FU002325,USR0150,Calendar View,2024-05-29,11,Starter
FU002326,USR0150,Calendar View,2024-06-22,1,Starter
FU002327,USR0150,Kanban Board,2024-05-28,3,Starter
FU002328,USR0150,Kanban Board,2024-06-04,1,Starter
FU002329,USR0150,Kanban Board,2024-06-12,6,Starter
FU002330,USR0150,Kanban Board,2024-06-26,14,Starter
FU002331,USR0150,Kanban Board,2024-06-30,7,Starter
FU002332,USR0151,Task Management,2024-05-29,6,Starter
FU002333,USR0151,Task Management,2024-06-05,15,Starter
FU002334,USR0151,Team Chat,2024-05-19,6,Starter
FU002335,USR0151,Team Chat,2024-05-27,2,Starter
FU002336,USR0151,Team Chat,2024-05-25,2,Starter
FU002337,USR0151,File Sharing,2024-06-24,1,Starter
FU002338,USR0151,File Sharing,2024-05-26,9,Starter
FU002339,USR0151,Time Tracking,2024-05-16,5,Starter
FU002340,USR0151,Time Tracking,2024-05-24,12,Starter
FU002341,USR0151,Reporting & Analytics,2024-05-30,9,Starter
FU002342,USR0151,Integrations,2024-05-15,2,Starter
FU002343,USR0151,Integrations,2024-05-31,7,Starter
FU002344,USR0151,Integrations,2024-05-21,5,Starter
FU002345,USR0151,Integrations,2024-05-27,2,Starter
FU002346,USR0151,Integrations,2024-06-03,5,Starter
FU002347,USR0151,Kanban Board,2024-05-26,14,Starter
FU002348,USR0151,Kanban Board,2024-06-10,14,Starter
FU002349,USR0151,Kanban Board,2024-06-16,9,Starter
FU002350,USR0152,Task Management,2024-05-11,6,Starter
FU002351,USR0152,Team Chat,2024-05-20,4,Starter
FU002352,USR0152,File Sharing,2024-05-19,10,Starter
FU002353,USR0152,File Sharing,2024-02-29,15,Starter
FU002354,USR0152,File Sharing,2024-04-08,11,Starter
FU002355,USR0152,Reporting & Analytics,2024-03-27,10,Starter
FU002356,USR0152,Reporting & Analytics,2024-03-19,10,Starter
FU002357,USR0152,Calendar View,2024-04-20,13,Starter
FU002358,USR0152,Calendar View,2024-05-29,4,Starter
FU002359,USR0152,Calendar View,2024-06-29,2,Starter
FU002360,USR0152,Calendar View,2024-05-06,1,Starter
FU002361,USR0152,Calendar View,2024-03-06,6,Starter
FU002362,USR0152,Kanban Board,2024-03-08,11,Starter
FU002363,USR0152,Kanban Board,2024-06-16,11,Starter
FU002364,USR0153,Team Chat,2024-06-13,2,Starter
FU002365,USR0153,Team Chat,2024-06-19,5,Starter
FU002366,USR0153,Team Chat,2024-06-19,3,Starter
FU002367,USR0153,Team Chat,2024-06-21,6,Starter
FU002368,USR0153,Team Chat,2024-06-12,5,Starter
FU002369,USR0153,File Sharing,2024-06-15,12,Starter
FU002370,USR0153,Integrations,2024-06-24,8,Starter
FU002371,USR0153,Integrations,2024-06-22,4,Starter
FU002372,USR0153,Calendar View,2024-05-30,5,Starter
FU002373,USR0153,Calendar View,2024-06-18,15,Starter
FU002374,USR0153,Calendar View,2024-06-14,13,Starter
FU002375,USR0153,Calendar View,2024-06-18,8,Starter
FU002376,USR0153,Kanban Board,2024-06-16,9,Starter
FU002377,USR0153,Kanban Board,2024-06-19,15,Starter
FU002378,USR0153,Kanban Board,2024-06-13,9,Starter
FU002379,USR0154,Task Management,2024-06-01,2,Starter
FU002380,USR0154,Task Management,2024-05-30,9,Starter
FU002381,USR0154,Task Management,2024-06-01,15,Starter
FU002382,USR0154,Task Management,2024-06-10,13,Starter
FU002383,USR0154,Team Chat,2024-06-19,15,Starter
FU002384,USR0154,Team Chat,2024-06-29,14,Starter
FU002385,USR0154,Team Chat,2024-05-27,14,Starter
FU002386,USR0154,Team Chat,2024-06-28,1,Starter
FU002387,USR0154,Calendar View,2024-06-16,8,Starter
FU002388,USR0154,Kanban Board,2024-06-13,13,Starter
FU002389,USR0154,Kanban Board,2024-06-23,14,Starter
FU002390,USR0155,Task Management,2024-06-21,9,Starter
FU002391,USR0155,Task Management,2024-06-19,15,Starter
FU002392,USR0155,Task Management,2024-06-25,6,Starter
FU002393,USR0155,Task Management,2024-06-26,13,Starter
FU002394,USR0155,File Sharing,2024-06-14,13,Starter
FU002395,USR0155,Time Tracking,2024-06-30,2,Starter
FU002396,USR0155,Time Tracking,2024-06-11,10,Starter
FU002397,USR0155,Calendar View,2024-06-09,3,Starter
FU002398,USR0155,Calendar View,2024-06-23,7,Starter
FU002399,USR0155,Calendar View,2024-06-16,13,Starter
FU002400,USR0155,Calendar View,2024-06-11,13,Starter
FU002401,USR0155,Kanban Board,2024-06-23,1,Starter
FU002402,USR0155,Kanban Board,2024-06-20,11,Starter
FU002403,USR0156,Task Management,2024-06-07,2,Growth
FU002404,USR0156,Task Management,2024-05-30,4,Growth
FU002405,USR0156,Team Chat,2024-06-16,5,Growth
FU002406,USR0156,Team Chat,2024-05-27,5,Growth
FU002407,USR0156,File Sharing,2024-06-22,6,Growth
FU002408,USR0156,Time Tracking,2024-06-16,6,Growth
FU002409,USR0156,Time Tracking,2024-06-22,12,Growth
FU002410,USR0156,Time Tracking,2024-06-23,13,Growth
FU002411,USR0156,Time Tracking,2024-05-28,6,Growth
FU002412,USR0156,Time Tracking,2024-06-19,12,Growth
FU002413,USR0156,Reporting & Analytics,2024-06-29,2,Growth
FU002414,USR0156,Reporting & Analytics,2024-06-06,10,Growth
FU002415,USR0156,Reporting & Analytics,2024-06-24,8,Growth
FU002416,USR0156,Reporting & Analytics,2024-06-11,6,Growth
FU002417,USR0156,Reporting & Analytics,2024-05-24,8,Growth
FU002418,USR0156,Calendar View,2024-06-05,15,Growth
FU002419,USR0156,Calendar View,2024-06-25,15,Growth
FU002420,USR0156,Calendar View,2024-06-14,6,Growth
FU002421,USR0156,Calendar View,2024-06-18,14,Growth
FU002422,USR0156,Kanban Board,2024-06-11,12,Growth
FU002423,USR0156,Kanban Board,2024-06-21,2,Growth
FU002424,USR0156,Kanban Board,2024-06-17,9,Growth
FU002425,USR0156,Kanban Board,2024-05-27,6,Growth
FU002426,USR0156,Kanban Board,2024-05-25,5,Growth
FU002427,USR0157,Task Management,2024-06-17,5,Trial
FU002428,USR0157,Task Management,2024-05-15,14,Trial
FU002429,USR0157,Task Management,2024-02-22,2,Trial
FU002430,USR0157,Task Management,2024-05-02,15,Trial
FU002431,USR0157,File Sharing,2024-04-27,15,Trial
FU002432,USR0157,File Sharing,2024-04-07,11,Trial
FU002433,USR0157,File Sharing,2024-04-02,15,Trial
FU002434,USR0158,Task Management,2024-05-29,12,Enterprise
FU002435,USR0158,Task Management,2024-05-22,7,Enterprise
FU002436,USR0158,Task Management,2024-06-14,11,Enterprise
FU002437,USR0158,Task Management,2024-06-20,3,Enterprise
FU002438,USR0158,File Sharing,2024-04-29,6,Enterprise
FU002439,USR0158,File Sharing,2024-05-16,6,Enterprise
FU002440,USR0158,File Sharing,2024-05-24,7,Enterprise
FU002441,USR0158,File Sharing,2024-05-13,14,Enterprise
FU002442,USR0158,File Sharing,2024-06-28,14,Enterprise
FU002443,USR0158,Time Tracking,2024-06-24,7,Enterprise
FU002444,USR0158,Time Tracking,2024-06-17,6,Enterprise
FU002445,USR0158,Time Tracking,2024-05-28,11,Enterprise
FU002446,USR0158,Time Tracking,2024-05-24,13,Enterprise
FU002447,USR0158,Time Tracking,2024-06-13,1,Enterprise
FU002448,USR0158,Reporting & Analytics,2024-05-30,14,Enterprise
